,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
139,2.735e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
140,2.648e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
141,2.563e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
142,2.48e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
143,2.399e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
144,2.32e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
145,2.243e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
146,2.168e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
147,2.095e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
148,2.023e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
149,1.953e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
150,1.884e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
151,1.817e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
152,1.752e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
153,1.688e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
154,1.625e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
155,1.564e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
156,1.504e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
157,1.445e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
158,1.387e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
159,1.331e-08,0.0,0.0,0.0,1.16e-09,0.0,7.53e-10,1.1e-09
