,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
149,4.451e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
150,4.272e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
151,4.096e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
152,3.924e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
153,3.755e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
154,3.589e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
155,3.426e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
156,3.266e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
157,3.127e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
158,2.99e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
159,2.856e-08,0.0,0.0,0.0,1.74e-09,0.0,0.0,0.0
