,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
126,1.158e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
127,1.129e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
128,1.1e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
129,1.073e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
130,1.046e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
131,1.02e-08,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
132,9.956e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
133,9.716e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
134,9.483e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
135,9.259e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
136,9.042e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
137,8.833e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
138,8.631e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
139,8.436e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
140,8.248e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
141,8.067e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
142,7.893e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
143,7.725e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
144,7.564e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
145,7.392e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
146,7.224e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
147,7.063e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
148,6.908e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
149,6.758e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
150,6.614e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
151,6.476e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
152,6.342e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
153,6.214e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
154,6.092e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
155,5.974e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
156,5.861e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
157,5.753e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
158,5.65e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
159,5.551e-09,0.0,0.0,0.0,4.97e-10,0.0,0.0,0.0
