,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
111,2.816e-11,1.784e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
112,2.972e-11,1.803e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
113,3.13e-11,1.824e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
114,3.274e-11,1.846e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
115,3.353e-11,1.87e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
116,3.434e-11,1.89e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
117,3.518e-11,1.91e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
118,3.605e-11,1.932e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
119,3.695e-11,1.955e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
120,3.788e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
121,3.681e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
122,3.576e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
123,3.475e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
124,3.376e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
125,3.28e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
126,3.187e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
127,3.097e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
128,3.009e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
129,2.924e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
130,2.841e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
131,2.76e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
132,2.682e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
133,2.606e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
134,2.532e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
135,2.46e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
136,2.39e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
137,2.322e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
138,2.256e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
139,2.192e-11,1.98e-09,0.0,0.0,1.1e-09,3.86e-11,5.84e-11,4.8e-11
