,rate_electron,rate_HII,rate_HeII,rate_HeIII,rate_HI,rate_HeI,rate_oH2,rate_pH2
112,1.335e-08,6.692e-11,0.0,0.0,0.0,0.0,0.0,0.0
113,1.303e-08,7.058e-11,0.0,0.0,0.0,0.0,0.0,0.0
114,1.27e-08,7.441e-11,0.0,0.0,0.0,0.0,0.0,0.0
115,1.239e-08,7.844e-11,0.0,0.0,0.0,0.0,0.0,0.0
116,1.209e-08,8.265e-11,0.0,0.0,0.0,0.0,0.0,0.0
117,1.179e-08,8.708e-11,0.0,0.0,0.0,0.0,0.0,0.0
118,1.15e-08,9.171e-11,0.0,0.0,0.0,0.0,0.0,0.0
119,1.122e-08,9.656e-11,0.0,0.0,0.0,0.0,0.0,0.0
120,1.094e-08,1.016e-10,0.0,0.0,0.0,0.0,0.0,0.0
121,1.067e-08,1.069e-10,0.0,0.0,0.0,0.0,0.0,0.0
122,1.041e-08,1.15e-10,0.0,0.0,0.0,0.0,0.0,0.0
123,1.015e-08,1.519e-10,0.0,0.0,0.0,0.0,0.0,0.0
124,9.895e-09,1.904e-10,0.0,0.0,0.0,0.0,0.0,0.0
125,9.649e-09,2.305e-10,0.0,0.0,0.0,0.0,0.0,0.0
126,9.408e-09,2.723e-10,0.0,0.0,0.0,0.0,0.0,0.0
127,9.173e-09,3.158e-10,0.0,0.0,0.0,0.0,0.0,0.0
128,8.942e-09,3.611e-10,0.0,0.0,0.0,0.0,0.0,0.0
129,8.717e-09,4.081e-10,0.0,0.0,0.0,0.0,0.0,0.0
130,8.497e-09,4.569e-10,0.0,0.0,0.0,0.0,0.0,0.0
131,8.282e-09,5.074e-10,0.0,0.0,0.0,0.0,0.0,0.0
132,8.072e-09,5.598e-10,0.0,0.0,0.0,0.0,0.0,0.0
133,7.866e-09,6.14e-10,0.0,0.0,0.0,0.0,0.0,0.0
134,7.665e-09,6.701e-10,0.0,0.0,0.0,0.0,0.0,0.0
135,7.469e-09,7.279e-10,0.0,0.0,0.0,0.0,0.0,0.0
136,7.291e-09,7.876e-10,0.0,0.0,0.0,0.0,0.0,0.0
137,7.145e-09,8.551e-10,0.0,0.0,0.0,0.0,0.0,0.0
138,6.999e-09,9.352e-10,0.0,0.0,0.0,0.0,0.0,0.0
139,6.854e-09,1.018e-09,0.0,0.0,0.0,0.0,0.0,0.0
140,6.71e-09,1.102e-09,0.0,0.0,0.0,0.0,0.0,0.0
141,6.567e-09,1.189e-09,0.0,0.0,0.0,0.0,0.0,0.0
142,6.425e-09,1.277e-09,0.0,0.0,0.0,0.0,0.0,0.0
143,6.284e-09,1.368e-09,0.0,0.0,0.0,0.0,0.0,0.0
144,6.145e-09,1.46e-09,0.0,0.0,0.0,0.0,0.0,0.0
145,6.007e-09,1.554e-09,0.0,0.0,0.0,0.0,0.0,0.0
146,5.871e-09,1.65e-09,0.0,0.0,0.0,0.0,0.0,0.0
147,5.736e-09,1.746e-09,0.0,0.0,0.0,0.0,0.0,0.0
148,5.603e-09,1.838e-09,0.0,0.0,0.0,0.0,0.0,0.0
149,5.472e-09,1.931e-09,0.0,0.0,0.0,0.0,0.0,0.0
150,5.342e-09,2.025e-09,0.0,0.0,0.0,0.0,0.0,0.0
151,5.215e-09,2.12e-09,0.0,0.0,0.0,0.0,0.0,0.0
152,5.089e-09,2.216e-09,0.0,0.0,0.0,0.0,0.0,0.0
153,4.966e-09,2.312e-09,0.0,0.0,0.0,0.0,0.0,0.0
154,4.844e-09,2.409e-09,0.0,0.0,0.0,0.0,0.0,0.0
155,4.725e-09,2.506e-09,0.0,0.0,0.0,0.0,0.0,0.0
156,4.607e-09,2.599e-09,0.0,0.0,0.0,0.0,0.0,0.0
157,4.492e-09,2.68e-09,0.0,0.0,0.0,0.0,0.0,0.0
158,4.379e-09,2.761e-09,0.0,0.0,0.0,0.0,0.0,0.0
159,4.268e-09,2.842e-09,0.0,0.0,0.0,0.0,0.0,0.0
